id,13,0,5
SerialKillerSuicideButtonText,自杀倒计时,Suicide Timer,До Суицида
WarlockCurseButtonText,下咒,Curse,Проклинать
AssassinMarkButtonText,标记,Mark,Пометить
WitchSpellButtonText,诅咒,Spell,Заклинать
VampireBiteButtonText,吸血,Bite,Укусить
MinerTeleButtonText,传送,Deliver,Отправиться
ArsonistDouseButtonText,涂油,Douse,Облить
PuppeteerOperateButtonText,操控,Manipulate,Управлять
BountyHunterChangeButtonText,变更,Swap,До Смены
EvilTrackerChangeButtonText,追踪,Track,Отслеживать
InnocentButtonText,栽赃,To Frame,Подставить
CapitalismButtonText,压榨,Issue a task,Выдать задание
PelicanButtonText,吞下,Eat up,Съесть
CounterfeiterButtonText,贩卖,Cheat,Обмануть
GangsterButtonText,招募,Poach,Переманить
RevolutionistDrawButtonText,拉拢,Win over,Покорить
FFFButtonText,制裁,Hatred,Ненависть
MedicalerButtonText,保护,Protect,Защитить
GamerButtonText,攻击,Attack,Атаковать
ImperiusCurseButtonText,夺舍,Teleport,Переместится
BallLightningButtonText,汽化,Evaporation,Испарение
ProvocateurButtonText,问候,Greet,Приветствовать
OverKillerButtonText,肢解,Dismember,Расчленить
AssassinShapeshiftText,刺杀,Kill,Убить
BomberShapeshiftText,自爆,Explode,Взорваться
QuickShooterShapeshiftText,储存,Keep,Хранить
ConcealerShapeshiftText,隐蔽,Disguise,Маскироваться
HackerShapeshiftText,骇入,Hack,Взломать
DefaultShapeshiftText,变形,Shift,Превращение
DefaultRevertShapeshiftText,解除,Rever,Отменить
DisabledBySettings,已在设置被中禁用,Disabled by Settings,Отключено настройкой
Disabled,禁用,Disabled,Отключено
FailToTrack,无法追踪,Failed To Track,Не Удалось Отследить
Mad-,背叛的,Mad ,Безумный 
KilledBy, ← , ← , ← 
CantUse.lastroles,不可以在游戏中查看上局职业,Unable to use /lastroles during a game.,Нельзя использовать /lastroles во время игры.
CantUse.killlog,不可以在游戏中查看击杀记录,Unable to use /killlog during a game.,Нельзя использовать /killlog во время игры.
CantUse.lastresult,不可以在游戏中查看游戏结果,Unable to use /lastresult during a game.,Нельзя использовать /lastresult во время игры.
IllegalColor,请输入正确的颜色,Please enter the correct color,Пожалуйста введите правильный цвет
DisableUseCommand,房主设置不允许使用该指令,Host settings do not allow this command to be used.,Настройки Хоста запрещают использовать эту команду
SureUse.quit,我们将踢出您并封禁您以防止您再次遇到这个糟糕的房间，此操作不可逆转，如果您真的希望如此请发送 /qt {0},"We will kick you and block you from entering this lobby again. This setting is irreversible. If you really want it, please send the command /qt {0}","Мы кикнем  вас и заблокируем, чтобы вы больше не смогли зайти в это лобби. Эта настройка необратима. Если вы действительно этого хотите, пожалуйста, отправьте команду /qt {0}"
PlayerIdList,玩家编号列表：,List of player IDs: ,Список номеров игроков：
turnOn,开,On,Вкл
turnOff,关,Off,Выкл
CancelStartCountDown,开始倒计时被取消,The countdown to the start of the game has been cancelled,Обратный отсчет до начала игры был отменён
RestTOHESetting,已恢复TOHE的默认设置,TOHE settings have been restored to default,Настройки TOHE были восстановлены по умолчанию
FPSSetTo,帧数上限设置为: {0},FPS Set To: {0},FPS Установлен на: {0}
HostKillSelfByCommand,房主选择自杀（使用了自杀指令）,Host lobby decided to commit suicide,Хост лобби решил покончить с собой
SyncCustomSettingsRPC,已同步RPC,Synchronized RPC,Синхронизированный RPC
TOHEVisitorCount,截至今日，TOHE已经被使用 <color={0}>{1}</color>次 啦~,To date TOHE has been used <color={0}>{1}</color> times~,На сегодняшний день TOHE использовался <color={0}>{1}</color> раз~
Mode,模式,Mode,Режим
Target,目标,Target,Цель
PlayerInfo,上局所有玩家信息,Player Info,Информация о игроке
NoInfoExists,没有存在的上局信息,No Info Exists,Нет информации
MessengerMurderOccurred,发生命案警告,Occurred Kill,Произошло убийство
Deadbody,尸体,Dead body,Труп
PlayerLeftByAU-Anticheat,【{0}】被树懒超级厉害的反作弊踢出去啦~ QwQ,【{0}】Kicked out by Innersloth's super powerful anti-cheating~ QwQ
KickAndriodPlayer,【{0}】因该房禁止安卓被请离房间,【{0}】 was kicked because of No Phone setting,【{0}】 был кикнут из-за настройки Никаких Телефонов
KickBecauseLowLevel,【{0}】因未达到房主规定的等级限制被请离房间
KickBecauseDiffrentVersionOrMod,【{0}】因安装了不同版本的模组被请离房间
KBDisplayScore,第{0}名：{1}分,Ranking: {0} Score: {1},Место: {1} Счёт: {1}
KBTimeRemain,剩余时间：{0} 秒,Time Remain: {0} second,Осталось времени: {0} секунд
GameOver,游戏结束,Game Over,Конец игры
TOHEOptions,TOHE 选项
Back,返回
Yes,是,Yes
No,否,No

## 作弊 / EAC
EAC.CheatDetected.EAC,开挂（使用AUM）,Cheating usage detected (Using AUM),Обнаружено использование читов (используется AUM)
EAC.CheatDetected.HighLevel,警告：EAC正在抵御炸房外挂,Warning: EAC detected High Level of cheats.,Предупреждение: EAC обнаружил высокий уровень читов.
EAC.CheatDetected.LowLevel,警告：EAC检测到可能存在作弊玩家,Warning: EAC detected Low Level of cheats. One of player is hacking.,Предупреждение: EAC обнаружил низкий уровень читов. Один из игроков читерит.

## 驱逐确认 / Ejections
PlayerIsRole,{0} 是 {1},{0} was the role {1},{0} был ролью {1}
PlayerExiled,{0} 被驱逐了...,{0} was ejected...,{0} был изгнан...
ExiledJester,票出 {0} 让你有种不详的预感\n{1} 在狂笑着...,Ejected by {0} gives you a bad feeling \nbut {1} laughs wildly...,Изгнание {0} вызывает у вас дурное предчувствие \nно {1} дико смеется...
ExiledExeTarget,票出 {0} 让你有种不详的预感\n他是 {1}，而他的背后传来<color=#611c3a>处刑人</color>阴沉的笑声...,"Ejected by {0} gives you a bad feeling \nit is {1}, and behind it the <color=#611c3a>Executioner's</color> gloomy laughter sounds...","Изгнание {0} вызывает у вас дурное предчувствие \nЭто {1}, а позади него звучит мрачный смех <color=#611c3a>Палача</color>..."
ExiledInnocentTargetAddBelow,\n回头一看，<color=#8f815e>冤罪师</color> 正数着手里的钱呢,"\nLooking back <color=#8f815e>Innocent</color> counts the money in his hands","\nОглянувшись назад <color=#8f815e>Невинный</color> пересчитывает деньги в своих руках"
